Title,Owner,State,City/District,Periodity
TARGET INDIA,PRADEEP KUMAR MITTAL,UP,BULANDSHAHR,D
NAV INDIA NEWS PARISHAD,RAJENDRA KUMAR SAGAR,UP,BULANDSHAHR,D
SALAM INDIA,SHRIPAL SINGH TEVTIYA,UP,BULANDSHAHR,F
HAPPY INDIA,NEERAJ BANSAL,UP,BULANDSHAHR,F
FANCY GLOBAL INDIA,SURYA BHUSHAN MITTAL,UP,BULANDSHAHR,Q
WARDAT INDIA,ZAKAULLAH KHAN,UP,BULANDSHAHR,W
UDAN INDIA,SYED FIROZUDDIN,UP,CHANDAULI,M
INDIAN POLICE ACTION,VINI BASU,UP,DEHRADUN,M
MAL OWEDER INDIAN INTERNATIONAL,SMT VIMLA SHARMA G 1,UP,DEHRADUN,Q
JOURNAL OF THE SOCIETY OF INDIAN FORESTERS,"SOCIETY OF INDIAN FORESTERS CENTRAL EXECUTIVE COMMITTEE, DEHRADUN",UP,DEHRADUN,Q
INDIA ABROAD EXPRESS,RAM CHANDRA SHARMA,UP,DEHRADUN,W
SUDARSHAN INDIA,SUDARSHAN BIHARI BHARAT MATA DHARMARTH SANSATHA SAMITI,UP,DEHRADUND,W
INDEPENDENCE INDIA,CHANDRAKANT GANDHI,UP,ETAH,W
SWAR INDIA,SUDHIR MISHRA,UP,ETAWAH,W
INDIAN READER NEWS,MRIDULA DWIVEDI,UP,ETAWAH,W
INDIA NEWS DARSHAN,JITENDRA KUMAR,UP,FAIZABAD,BM
INDIAN JOURNAL OF COMMUNITY PSYCHOLOGY,"DR. SURENDRANATH DUBEY,SECY.COMMUNITI PSYCHOLOGY ASSOCIATION OF INDIA",UP,FAIZABAD,HY
CHAKRAVYUH INDIA,ARVIND KUMAR MISHRA,UP,FAIZABAD,W
MISTER INDIA,KESHAV BIGULAR,UP,FAIZABAD,W
YOUTH INDIA,SHARAD KATIYAR,UP,FARRUKHABAD,D
YOUTH INDIA,SHARAD KATIYAR,UP,FARRUKHABAD,M
YOUTH INDIA,SHARAD KATIYAR,UP,FARRUKHABAD,W
SECULAR INDIA,KAMRAN AHMAD,UP,FATEHPUR,D
SWEET INDIA,AMANULLA KHAN,UP,FATEHPUR,W
SARTAJ INDIA FATEH NEWS,MOHD SARTAJ RAKIB RAZZAK ALI KHAN,UP,FATEHPUR,W
HELLO INDIA,SANTOSH KUMAR,UP,FATEHPUR,W
VISHAL INDIA,RAJESH CHAUDHARY,UP,GAUTAM BUDDH NAGAR,D
VISHAL INDIA,RAJESH CHAUDHARY,UP,GAUTAM BUDDH NAGAR,W
GEOSPATIAL INDIA,SANJAY KUMAR,UP,GAUTAM BUDDHA NAGAR,BM
EDUCATION WATCH OF INDIA,ALLIANCE PUBLISHERS,UP,GAUTAM BUDDHA NAGAR,BM
CONTROL INDIA,VISHAL TOMAR,UP,GAUTAM BUDDHA NAGAR,D
FUTURE INDIA,SARFRAZ ALI SAIFI,UP,GAUTAM BUDDHA NAGAR,D
INDIA CORE NEWS,ANKIT SRIVASTAV,UP,GAUTAM BUDDHA NAGAR,D
INDIA NEWS,GOOD MORNING INDIA MEDIA PVT LTD,UP,GAUTAM BUDDHA NAGAR,D
AKHIL INDIA,AKHILESH KUMAR,UP,GAUTAM BUDDHA NAGAR,D
INDIAN NEWS ECHO,VIJAY KUMAR CHOPRA,UP,GAUTAM BUDDHA NAGAR,D
INDIA SAVDHAN NEWS,ISHAKAT KHAN,UP,GAUTAM BUDDHA NAGAR,D
LOOK NEWS INDIA,RAJEEV VERMA,UP,GAUTAM BUDDHA NAGAR,M
INDIA SUPER NEWS,BIJENDAR SINGH,UP,GAUTAM BUDDHA NAGAR,M
DIGITAL LEARNING INDIA,RAVI GUPTA,UP,GAUTAM BUDDHA NAGAR,M
TATKAL INDIA NEWS,PRADEEP KUMAR,UP,GAUTAM BUDDHA NAGAR,M
FUTURE INDIA,SARFARAZ ALI SAIFI,UP,GAUTAM BUDDHA NAGAR,M
INDIA UNLIMITED,JYOTSNA BHATT,UP,GAUTAM BUDDHA NAGAR,M
INDIA SHIKSHA MISSION,TRUST FOR HUMAN EMPOWERMENT THROUGH AUTHORISED TRUSTEE,UP,GAUTAM BUDDHA NAGAR,M
SAKSHAM NEWS INDIA,S. HARI PRAKASH SINGH,UP,GAUTAM BUDDHA NAGAR,M
THE INDIA POST JOURNAL,ANIL MISHRA,UP,GAUTAM BUDDHA NAGAR,M
REFORM INDIA,PRAMOD SHRIVASTAV,UP,GAUTAM BUDDHA NAGAR,M
MERITOCRACY INDIA INTERNATIONAL,OPENDER NATH KARIR,UP,GAUTAM BUDDHA NAGAR,Q
INDIAN JOURNAL OF CARDIOVASCULAR DISEASE IN WOMEN-WINCARS,WOMEN IN CARDIOLOGY AND RELATED SCIENCES (WINCARS),UP,GAUTAM BUDDHA NAGAR,Q
PURE & ECO INDIA,RUTAKSHA RAWAT,UP,GAUTAM BUDDHA NAGAR,Q
EAST INDIA,UPENDRA KUMAR PUSHPANJALI,UP,GAUTAM BUDDHA NAGAR,W
NEWS INDIA LIVE,KASHISH FOUNDATION CHARITABLE TRUST,UP,GAUTAM BUDDHA NAGAR,W
DIRECT NEWS WORLD INDIA,HARISH ASWAL,UP,GAUTAM BUDDHA NAGAR,W
INDIA ABROAD EXPRESS,RAM CHANDRA SHARMA,UP,GAUTAM BUDDHA NAGAR,W
SAKSHAM NEWS INDIA,S. HARI PRAKASH SINGH,UP,GAUTAM BUDDHA NAGAR,W
SAVE FUTURE INDIA,SARFRAZ ALI SAIFI,UP,GAUTAM BUDDHA NAGAR,W
SLOGAN OF INDIA,PANKAJ KUMAR,UP,GAUTAM BUDDHA NAGAR,W
SUDARSHAN INDIA,SUDARSHAN BIHARI BHARAT MATA DHARMARTH SANSTHAN SAMITI,UP,GAUTAM BUDDHA NAGAR,W
INDIA LEGAL,E.N. COMMUNICATION PVT. LTD.,UP,GAUTAM BUDDHA NAGAR,W
AMAN INDIA,KUNWAR NOOR MOHD.,UP,GAUTAM BUDDHA NAGAR,W
INDIA DIRECT NEWS,UMESH SHARMA,UP,GAUTAMBUDDH NAGAR,D
PATEL INDIA,KUSUM SACHAN,UP,GAZIABAD,Q
INDIAN JOURNAL OF SOCIAL CONCERNS,RAJ NARAYAN SHUKLA,UP,GHAZIABAD,A
SANITATION INDIA,PREM PAL SINGH,UP,GHAZIABAD,BM
INDIA NEWS,GOOD MORNING INDIA MEDIA PVT LTD,UP,GHAZIABAD,D
ASHINKA OF INDIA,VIJAY PAL SINGH,UP,GHAZIABAD,D
NEW INDIA HERALD,RAJESH KUMAR JAIN,UP,GHAZIABAD,D
WELCOME INDIA,LALIT KUMAR,UP,GHAZIABAD,D
MOON INDIA,MANOJ KUMAR SHARMA,UP,GHAZIABAD,D
INDIA ABROAD EXPRESS,RAMCHANDRA SHARMA,UP,GHAZIABAD,D
NEW TREND OF INDIA,SANJEEV KUMAR,UP,GHAZIABAD,DS
PRESS SAMAGREE INDIA,RAMESHWAR UPADHYAY,UP,GHAZIABAD,F
READIT INDIA BUSINESS NEWS,AKANKSHA BHARADWAJ,UP,GHAZIABAD,F
PRESS SAMAGRI INDIA,RAMESHWAR UPADHAYAY,UP,GHAZIABAD,F
KAAKTOONS INDIA,HARISH CHANDRA SHUKLA KAK,UP,GHAZIABAD,F
FRAGRANCE INDIA,SANJEEV NEMA,UP,GHAZIABAD,M
NAMASKAR INDIA,RENU SHARMA,UP,GHAZIABAD,M
INDIAN EXPERT VIEWS,KSHEM PRAKASH,UP,GHAZIABAD,M
MOON INDIA,MANOJ KUMAR SHARMA,UP,GHAZIABAD,M
INDIAN VICTORY,PREETI TYAGI,UP,GHAZIABAD,M
WELCOME INDIA,LALIT KUMAR,UP,GHAZIABAD,M
CORACLE INDIA,DHEERAJ KUMAR SINGH,UP,GHAZIABAD,M
INDIAN SPORTS,DAYACHAND BHOLA,UP,GHAZIABAD,M
NEED INDIA,MAHENDRA PRAKASH GARG,UP,GHAZIABAD,M
INDIAN EPIDEMIOLOGY JOURNAL OF ADR PUBLICATIONS,ADR PUBLICATIONS AND DISTRIBUTIONS PRIVATE LIMITED,UP,GHAZIABAD,Q
INDIAN SOCILOGICAL BULIETIN,RAJ PAL MOHAN,UP,GHAZIABAD,Q
COOPERATIVE INDIA,SANDHYA ROY,UP,GHAZIABAD,Q
SUDARHSAN INDIA,SUDARSHAN BIHARI BHARAT MATA DHARMARTH SANSTHAN SAMITI,UP,GHAZIABAD,W
INDIA ABROAD EXPRESS,RAM CHANDRA SHARMA,UP,GHAZIABAD,W
INDIA DIRECT NEWS,UMESH SHARMA,UP,GHAZIABAD,W
DECENT INDIA,HARI SHANKER SHARMA,UP,GHAZIABAD,W
ALL INDIA TIMES,SANJAY KUMAR,UP,GHAZIABAD,W
ATAL INDIA,ANWAR CHOUDHARY,UP,GHAZIABAD,W
KRAFCO INDIA,JITENDAR KUMAR TOMAR,UP,GHAZIABAD,W
HOPE INDIA,KAVITA SINHA,UP,GHAZIABAD,W
NEWS KRANTI INDIA,DHARMENDRA SINGH,UP,GHAZIABAD,W
REPORTER INDIA,CHUNNI LAL SAMANIA,UP,GHAZIABAD,W
SAROKAR INDIA,M IQBAL,UP,GHAZIABAD,W
ZOOM INDIA,NEERAJA CHOUDHARY,UP,GHAZIABAD,W
SAVDHAN INDIA,GYAN PRAKASH SINGH,UP,GHAZIPUR,W
DIG LIG INDIA,JAGDISH PRASAD MISHRA,UP,GONDA,W
U P INDIA TIMES,S. SRIVASTAVA,UP,GONDA,W
NIRBHIK INDIA,NAVNEET KUMAR MISHRA,UP,GORAKHPUR,D
ENVIRONMENT INDIA,"THE GORAKHPUR ECO-SOCIETY, DEPTT. OF BOTANY",UP,GORAKHPUR,HY
AGRICULTURAL MOVEMENT INDIA NEWS,YOGESH KUMAR PANDEY,UP,GORAKHPUR,Q
INDIA PEAPULS,EKHLAK AHMED KHAN,UP,GORAKHPUR,W
INDIAN PULSE,BRAHMA DEO MISHRA,UP,GORAKHPUR,W
INDIA KHOZ VICHAR,SUSHIL KUMAR,UP,HAMIRPUR,W
SAMAY INDIA,MOHAMMAD AHMAD RAZA,UP,HAMIRPUR,W
SHRI JAIPAL SINGH SHARMA TRUST MEDICAL RESEARCH JOURNAL OF INDIA,SHRI JAIPAL SINGH SHARMA TRUST,UP,HAPUR,BNL
MOON INDIA,MANOJ KUMAR SHARMA,UP,HAPUR,D
DABANG INDIA,ANURAG GUPTA,UP,HARDOI,D
FIRE OF INDIA,KULDEEP SHUKLA,UP,HARDOI,F
MESSAGE OF INDIA,DR. SURNATH AVASTHI 'KHUNKHUN',UP,HARDOI,F
NOBLE INDIA,RAVI CHANAKYA,UP,HARDOI,W
SENSIBLE INDIA,CHANDRA VIJAY,UP,HARDOI,W
DABANG INDIA,ANURAG GUPTA,UP,HARDOI,W
INDIA ABROAD EXPRESS,RAM CHANDRA SHARMA,UP,HARIDWAR,W
THE INDIAN JOURNAL OF ANIMAL REPRODUCTION,INDIAN SOCTY.FOR THE,UP,IZATNAGAR,HY
BAAT INDIA,VISHNU DATT UPADHYAY,UP,JAUNPUR,W
NEWS BHIM INDIA,RAMCHANDAR,UP,JAUNPUR,W
FORTUNE INDIA,YASHVANT KUMAR GUPTA,UP,JAUNPUR,W
EAST INDIA TIMES,PAWAN SHARMA,UP,JAUNPUR,W
IDEAL INDIA,PRAMOD VACHSPATI,UP,JAUNPUR,W
SGWSD INDIAN JOURNAL OF INNOVATIVE RESEARCH,SOCIETY FOR GREEN WORLD AND SUSTAINABLE DEVELOPMENT,UP,JHANSI,HY
INDIA SAMIKARAN,BHARTI MISHRA,UP,JHANSI,M
INDIAN FAIR NEWS,SHAILENDRA KUMAR DUBEY,UP,JHANSI,M
JOURNAL OF INDIAN ASSOCATION FOR COMM. DISEASEAS,"SECRETARY, INDIAN ASSOCIATION OF COMMUNICATE DISEASEAS",UP,JHANSI,Q
INDIAN PERFUMER,ESSENTIAL OIL ASSOCIATION OF INDIA,UP,KANPUR,HY
LOVE INDIA,RAJENDRA PRASAD AVASTHI,UP,KANPUR,M
FOOT WEAR INDIA,SHRI JAI PRAKASH SINGAL,UP,KANPUR,M
INDIAN EDUCATION,OFFICE OF ALL INDIA FEDERATION OF EDUCATION ASSOCIATION,UP,KANPUR,M
COSMO INDIA,RAJ KUMAR,UP,KANPUR,Q
BULLETIN OF MATHEMATICAL ASSOCATION OF INDIA,MATHEMATICAL ASSOCIATION OF INDIA,UP,KANPUR,Q
INDIAN JOURNAL OF COMMUNITY MEDICINE,INDIAN ASSOCIATION OF PREVENTION AND SOCIAL MEDICINE,UP,KANPUR,Q
EXPRESS INDIA,"(1) DIRGESH NARAIN SHUKLA, (2) RAMANAND SINGH",UP,KANPUR,W
INDIA SAMVAD,VISHNU SHANKER TRIPATHI,UP,KANPUR DEHAT,W
SWARAJ INDIA,SAPNA DEVI,UP,KANPUR NAGAR,D
INDIAN BLOCK,NAIM AHMAD,UP,KANPUR NAGAR,D
INDIA SAMVAD,VISHNU SHANKER TRIPATHI,UP,KANPUR NAGAR,D
PATRA INDIA,PATRA INDIA MEDIA PVT. LTD,UP,KANPUR NAGAR,D
ANTI CORRUPTION INDIA,SHAHANAZ ATHAR,UP,KANPUR NAGAR,DE
INDIA SAMVAD,VISHNU SHANKAR TRIPATHI,UP,KANPUR NAGAR,F
LOVE INDIA,RAJENDRA PRASAD AWASTI,UP,KANPUR NAGAR,F
INDIA SAMVAD,VISHNU SHANKAR TRIPATHI,UP,KANPUR NAGAR,M
DOCTORS IN INDIA,SANJAY SHAKYA,UP,KANPUR NAGAR,M
VIEW INDIA TIMES,RUPENDRA KUMAR,UP,KANPUR NAGAR,M
ALL INDIA HOMEOPATHIC JOURNAL,DR.VIMAL CHANDRA ACHARYA,UP,KANPUR NAGAR,M
BULLETIN OF THE INDIAN ASSOCIATION OF PHYSICS TEACHERS,INDIAN ASSOCIATION OF PHYSICS TEACHERS,UP,KANPUR NAGAR,M
BUILDERS INDIA,MAHENDRA BAHADUR SINGH,UP,KANPUR NAGAR,M
THE WATER OF INDIA,DINESH KUMAR TRIVEDI,UP,KANPUR NAGAR,W
FAITH OF INDIA,RANI DEVI,UP,KANPUR NAGAR,W
RAGHOTTAM INDIA,GAUTAM KUMAR SHUKLA,UP,KANPUR NAGAR,W
SEARCH INDIA NEWS,ABHISHEK SRIVASTAVA,UP,KANPUR NAGAR,W
PYARA INDIA,ABHAY SAXENA,UP,KANPUR NAGAR,W
DIG LIG INDIA,JAGDISH PRASAD MISHRA,UP,KANPUR NAGAR,W
JEETEGA INDIA,ZAMEER AHMAD,UP,KANPUR NAGAR,W
INDIAN JOB TIMES,MURLI SINGH PARIHAR,UP,KANPUR NAGAR,W
IMAGINE INDIA,HAJI KAUSAR SOLANKI,UP,KANPUR NAGAR,W
ANTI CORRUPTION INDIA,SHAHANAZ ATHAR,UP,KANPUR NAGAR,W
INDIA SAMVAD,VISHNU SHANKAR TRIPATHI,UP,KANPUR NAGAR,W
LOOK IN INDIA,RAJESH MISHRA,UP,KANPUR NAGAR,W
NORTH INDIA STATESMAN,RITA SAXENA,UP,KUSHINAGAR,D
JAWAB DO INDIA,JAGDISH SHARMA,UP,KUSHINAGAR,D
AMBEDKAR IN INDIA,DAYANATH NIGAM,UP,KUSHINAGAR,M
MAHAN INDIA,RAVI PRAKASH,UP,LAKHIMPUR KHERI,M
INDIA LAKSHYA NEWS,RAGHVENDRA SINGH CHAUHAN,UP,LAKHIMPUR KHERI,W
INDIAN JOUSNAL OF ENGLISH STUDIES,INDIAN ASSOCIATION OF ENGLISH STUDIES,UP,LUCKNOW,A
JOURNAL OF SURGERY ARCHIVES OFFICIAL JOURNAL OF ASSOCIATION OF SURGEONS OF INDIA UTTAR PRADESH CHAPT,ASSOCIATION OF SURGEONS OF INDIA - UTTAR PRADESH CHAPTER,UP,LUCKNOW,BNL
NAYA INDIA,SAMVAD PARIKRAMA PVT. LTD.,UP,LUCKNOW,D
BAREILLY TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW,D
NEW INDIA HERALD,RAJESH KUMAR JAIN,UP,LUCKNOW,D
LOKPRIYA INDIAN NEWS PATRA,ARSHIYA SULTANA,UP,LUCKNOW,D
FRIENDS INDIA,YOGENDRA TRIPATHI,UP,LUCKNOW,D
MIRACLE INDIA,MANISH CHITRANSH,UP,LUCKNOW,D
NATIONALIST INDIA,KRISHAN DEV MISHRA,UP,LUCKNOW,D
INDIA SAMACHAR SEWA,MERAJ UDDIN SIDDIQUI,UP,LUCKNOW,D
PEARL OF INDIA,ASHISH KUMAR,UP,LUCKNOW,D
TELEGRAPH INDIA,NARESH PRADHAAN,UP,LUCKNOW,D
INDIA DECIDE,MD. AKRAM SIDDIQUI,UP,LUCKNOW,D
THE INDIAN EXPRESS,THE INDIAN EXPRESS PVT. LIMITED,UP,LUCKNOW,D
NORTH INDIA STATESMAN,RITA SAXENA,UP,LUCKNOW,D
HEADLINES INDIA,SAIFUL,UP,LUCKNOW,D
MEERUT TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW,D
NEW INDIA HERALD,RAJESH KUMAR JAIN,UP,LUCKNOW,D
NEWS INDIA,NEWS INDIA PRINTS & MEDIA P. LTD.,UP,LUCKNOW,D
COUNTRY OF INDIA,ABDUL AZEEZ SIDDAQI,UP,LUCKNOW,D
THE DAILY REPORT OF INDIA,ALKA SINGH,UP,LUCKNOW,D
TELEGRAPH INDIA,NARESH PRADHAN,UP,LUCKNOW,D
GLIMPSE OF INDIA,ABRAR ALAM,UP,LUCKNOW,D
PROGRESSIVE INDIA,AKANKSHA SINGH CHAUHAN,UP,LUCKNOW,D
YOUTH INDIA,SHARAD KATIYAR,UP,LUCKNOW,D
MORNING INDIA,PREM,UP,LUCKNOW,D
INDIA JUNCTION,PIYUSH MANI AWASTHI,UP,LUCKNOW,D
INDIAN HERALD,VIMLESH KUMAR PANDEY,UP,LUCKNOW,D
KARM KSHETRA INDIA,MANISH KUMAR TIWARI,UP,LUCKNOW,D
LUCKNOW TIMES OF INDIA,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW,D
TRUE OBSERVING INDIA,KRISHAN SINGH,UP,LUCKNOW,D
THE WING INDIA,GANGA PRASAD DIKSHIT,UP,LUCKNOW,D
NEXT INDIA TIMES DAILY NEWSPAPER,NEXT INDIA PRIVATE LIMITED,UP,LUCKNOW,D
WISDOM INDIA,SHEEL KUMAR SHUKLA,UP,LUCKNOW,D
THE SWORD OF INDIA,MUINUDDIN ANSARI,UP,LUCKNOW,D
INDIA VOICE TIMES,GEETA SINGH,UP,LUCKNOW,D
INDIAN LOTUS,RAKSHA SINHA,UP,LUCKNOW,D
FIRST INDIA,FIRST EXPRESS PUBLISHERS,UP,LUCKNOW,D
MANTHAN INDIA,VIVEK VERMA,UP,LUCKNOW,D
NORTHERN INDIA PATRIKA,ALLAHABAD PATRIKA PVT. LTD.,UP,LUCKNOW,D
NORTH INDIA TIMES,MAMTA PRADEEP,UP,LUCKNOW,D
ANUBHAV INDIA,VIKAS KUMAR SRIVASTAVA,UP,LUCKNOW,D
NORTH INDIA STATESMAN,RITA SAXENA,UP,LUCKNOW,D
THE DAILY REPORT OF INDIA,ALKA SINGH,UP,LUCKNOW,D
THE DAILY REPORT OF INDIA,ALKA SINGH,UP,LUCKNOW,D
MEGA INDIA,RAKESH SINGH CHAUHAN,UP,LUCKNOW,D
THE INDIAN EXPOSITOR,AVANI PANDEY,UP,LUCKNOW,D
STATE OF REAL INDIA,JYOTI GUPTA,UP,LUCKNOW,D
NEWS FROM INDIA,KHALID SABIR,UP,LUCKNOW,D
JUST INDIA NEWS,NIKHIL KUMAR,UP,LUCKNOW,D
INSTANT INDIA,DURGESH KUMAR,UP,LUCKNOW,D
JUST INDIA NEWS,NIKHIL KUMAR,UP,LUCKNOW,D
MY PROUD INDIA,SAMEER KHAN,UP,LUCKNOW,D
THE TIMES OF INDIA,"BENNETT, COLEMAN & CO. LTD.",UP,LUCKNOW,DS
ANAEMIC INDIA,KAUSHLENDRA PANDEY,UP,LUCKNOW,F
ACADEMICS INDIA,RAJEEV SHUKLA,UP,LUCKNOW,F
DAY TO DAY INDIA,SATISH SHUKLA,UP,LUCKNOW,F
FIT INDIA ABHIYAN,JANARDHAN UPADHYAYA,UP,LUCKNOW,F
INDIA ALIVE,NIPUN SINGH,UP,LUCKNOW,F
FIT INDIA,NOT GIVEN,UP,LUCKNOW,F
SRIS INDIA,PAWAN KUMAR GUPT,UP,LUCKNOW,F
INDIA CITYZEN TIMES,MOHD. WASEEM,UP,LUCKNOW,F
INDIAN JOURNAL OF SUGARCANE TECHNOLOGY,ASSOCIATION OF SUGARCANE TECHNOLOGISTS OF INDIA,UP,LUCKNOW,HY
THE TRANSACTIONS OF THE INSTITUTE OF GEOGRAPHERS INDIA,"THE INSTITUTE OF GEOGRAPHERS, INDIA",UP,LUCKNOW,HY
INDIAN HERALD,VIMLESH KUMAR PANDEY,UP,LUCKNOW,M
LITO INDIA,PANTHER HOUSE PAPER AND DIGITAL PUBLICATION LLP,UP,LUCKNOW,M
INDIAN VYAPAR CARE,RAMSAMUJH TIWARI,UP,LUCKNOW,M
RURAL INDIA,JITENDRA PANDEY,UP,LUCKNOW,M
ALL INDIA NEWSPAPER ASSOCIATION TODAY,ALL INDIA NEWSPAPAER ASSOCIATION,UP,LUCKNOW,M
VIBE INDIA,ABHISHEK TRIPATHI,UP,LUCKNOW,M
PARTH INDIA,SHIVAM DIXIT,UP,LUCKNOW,M
LOOK NEWS INDIA,RAJEEV VERMA,UP,LUCKNOW,M
DAY TO DAY INDIA,SATISH SHUKLA,UP,LUCKNOW,M
LOOK NEWS INDIA,RAJEEV VERMA,UP,LUCKNOW,M
JAWAHAR INDIA,SHIV KANT MISHRA,UP,LUCKNOW,M
MICRO INDIA,MAHESH YADAV,UP,LUCKNOW,M
THE INDIAN VIEW,VIVEK SHUKLA,UP,LUCKNOW,M
THE INSTITUTION OF ENGINEERS INDIA UP STATE CENTRE,THE INSTITUTION OF ENGINEERS (INDIA),UP,LUCKNOW,M
INDIAN THUNDER WORLDS,RAJESH KUMAR SHRIVASTAVA,UP,LUCKNOW,M
ALL INDIA TAX LAW TIMES,H.R. PUBLICATIONS,UP,LUCKNOW,M
AROUND THE INDIA,RAJESH ANAND,UP,LUCKNOW,M
INDIA JAN SADHARAN TIME,PRAVEEN KUMAR AWASTHI,UP,LUCKNOW,M
GRAM INDIA,VIVEK KUMAR SHUKLA,UP,LUCKNOW,M
REAL INDIA,YOGESH SINGH,UP,LUCKNOW,M
INDIAN SPEED,SANDEEP KUMAR,UP,LUCKNOW,M
MIRACLE INDIA,MANISH CHITRANSH,UP,LUCKNOW,M
INDIAN HELPLINE,INDIAN HELPLINE SOCIETY,UP,LUCKNOW,M
INDIAN POLITICS,NEHA RAI,UP,LUCKNOW,M
SAVDHAN INDIA,GYAN PRAKASH SINGH,UP,LUCKNOW,M
NOBLE INDIA,RAVI CHANAKYA,UP,LUCKNOW,M
TURNING INDIA,KAILASH PATI TRIPATHI,UP,LUCKNOW,M
FRIENDS INDIA,YOGENDRA TRIPATHI,UP,LUCKNOW,M
YATHARTH INDIA,MADHULIKA,UP,LUCKNOW,M
VIGILANT INDIA,ATUL TIWARI,UP,LUCKNOW,M
CRIME INVESTIGATION SERVICES OF INDIA,AMIT KUMAR,UP,LUCKNOW,M
UMANG INDIA,VINOD KUMAR DWIVEDI,UP,LUCKNOW,M
PEARL OF INDIA,ASHISH KUMAR,UP,LUCKNOW,M
DRUGS & PHARMACEUTICAL CURRENT INDIAN TITLE,"CDRI, DEPTT. OF SCIENCE & TECHNOLOGY, GOVT. OF INDIA",UP,LUCKNOW,M
DREAMS INDIA,RAVINDER SINGH,UP,LUCKNOW,M
INDIAN BEATS,ZINDAGI LIVE FOUNDATION,UP,LUCKNOW,M
ALL INDIA TRADE UNION GAZETTE,PADMAKAR TRIPATHI,UP,LUCKNOW,M
GROUP INDIA,SHWETA MISHRA,UP,LUCKNOW,M
KARM KSHETRA INDIA,MANISH KUMAR TIWARI,UP,LUCKNOW,M
ICONIC INDIA NEWS,PRABHAT KUMAR,UP,LUCKNOW,M
MICROBIOZ INDIA,JITENDRA KUMAR SHUKLA,UP,LUCKNOW,M
TELEGRAPH INDIA,NARESH PRADHAAN,UP,LUCKNOW,M
SAMACHAR INDIA,MUKESH CHANDRA ALAKH,UP,LUCKNOW,M
INDIAN JUDGEMENT REPORTER,VIDHI PRACHAR SAMITI,UP,LUCKNOW,M
COUNTRY OF INDIA,ABDUL AZEEZ SIDDAQI,UP,LUCKNOW,M
INDIAN LOTUS,RAKSHA SINHA,UP,LUCKNOW,M
FARK INDIA,REITA KRISHNA MOHAN,UP,LUCKNOW,M
INDIA MOMENT,AJAY GIRI,UP,LUCKNOW,M
INDIAN LOBBY,NILAM KUMARI,UP,LUCKNOW,M
LOKPRIYA INDIAN NEWS PATRA,ARSHIYA SULTANA,UP,LUCKNOW,M
INDIA INSIDE,ARUN SINGH,UP,LUCKNOW,OP
INDIAN JOURNAL OF HETEROCYCLIC CHEMISTRY,R S VERMA,UP,LUCKNOW,Q
ALMIGHTY INDIA,JAGDAMBA PRASAD GUPTA,UP,LUCKNOW,Q
THE INDIAN JOURNAL OF POLITICAL SCIENCE,INDIAN POLITICAL SCIENCE ASSOCIATION,UP,LUCKNOW,Q
NEWS LETTER INDIAN SOCIETY FOR ADVANCEMENT OF CANINE PRACTICE,"DR,A.K.SRIVASTAVA,SECRETARY GENERAL I.S.A.C.P.,LUCKNOW",UP,LUCKNOW,Q
THE INDIAN VETERINARY MEDICAL JOURNAL,U P VETERINARY ASSOCIATION,UP,LUCKNOW,Q
LABORATORY ANIMALS INDIA,DR. KULDIP RAJ BHARDWAJ,UP,LUCKNOW,Q
THE WING INDIA,GANGA PRASAD DIKSHIT,UP,LUCKNOW,Q
THE INDIAN JOURNAL OF LABOUR ECONOMICS,INDIAN SOCIETY OF LABOUR ECONOMICS,UP,LUCKNOW,Q
NORTH INDIA NEWS,SANTOSH KUMAR RAI,UP,LUCKNOW,W
THE GREAT INDIA,PRITI SAXENA,UP,LUCKNOW,W
TELEGRAPH INDIA,NARESH CHANDRA PRADHAN,UP,LUCKNOW,W
INDIA TO WORD,RAMESH VERMA,UP,LUCKNOW,W
THE INDIAN OPINION,RAGHVENDRA MISHRA,UP,LUCKNOW,W
ALL INDIA CRIME BRANCH,UPENDRA CHAUDHARY,UP,LUCKNOW,W
NOBLE INDIA,RAVI CHANAKYA,UP,LUCKNOW,W
WITNESS INDIA,DR. AASHISH KUMAR MASSEY,UP,LUCKNOW,W
PASSION INDIA,SAMEER AHMAD,UP,LUCKNOW,W
THE INDIAN NEWS MAKER,PAWAN BHATIYA,UP,LUCKNOW,W
INDIAN SHAKTI,RANJANA BAJPAI,UP,LUCKNOW,W
THE GLOBAL BULLETIN OF INDIA,RAM NARAYAN VERMA,UP,LUCKNOW,W
INDIA EMOTIONS,AJAY SRIVASTAVA,UP,LUCKNOW,W
THE INDIAN EXPOSITOR,AVANI PANDEY,UP,LUCKNOW,W
INDIA ABROAD EXPRESS,RAM CHANDRA SHARMA,UP,LUCKNOW,W
KHABAR INDIA,SANJEEV TRIPATHI,UP,LUCKNOW,W
UNITED INDIA,KEDAR OJHA,UP,LUCKNOW,W
NORTH INDIA STATESMAN,RITA SAXENA,UP,LUCKNOW,W
NATIONALIST INDIA,KRISHAN DEV MISHRA,UP,LUCKNOW,W
THE GUIDE OF INDIA,MOHIT LODHI,UP,LUCKNOW,W
INDIAN THOUGHTS,SWATI,UP,LUCKNOW,W
